auction_id,after_repair_value,auction_date,baths,bedrooms,cash_only,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,trustee_sale,venue_code,venue_id,venue_type,year_built,est_debt,est_opening_bid,opening_bid,auction_status,bid_count,occupancy_status,status_label
1399178,853000,2019-11-07,2.0,2.0,1.0,853000.0,0.0,950.0,/details/5181-fairbanks-cmn-fremont-ca-94555-1399178-e_13807,0.0,0.01,0.0,415.0,5181 FAIRBANKS CMN,Fremont,Alameda,1399178.0,Occupied,CA,Condo,94555.0,126.0,1.0,YW8000,402338.0,Live,1989.0,399170.0,325000.0,325000.0,,,,
1399225,673000,2019-11-13,2.0,4.0,1.0,673000.0,0.0,1220.0,/details/818-sylvandale-ave-san-jose-ca-95111-1399225-e_13859,0.0,0.14,0.0,350.0,818 SYLVANDALE AVE,San Jose,Santa Clara,1399225.0,Occupied,CA,SFR,95111.0,50.0,1.0,TG1502,395711.0,Live,1975.0,667684.0,570000.0,570000.0,,,,
1400095,1458000,2019-12-19,2.0,3.0,1.0,1458000.0,0.0,1690.0,/details/1254-virginia-street-berkeley-ca-94702-1400095-e_14119,0.0,0.1,0.0,24.0,1254 VIRGINIA STREET,Berkeley,Alameda,1400095.0,,CA,SFR,94702.0,164.0,1.0,AA1002,399488.0,Live,1924.0,777613.0,660000.0,660000.0,,,,
1407656,Not Available,2019-09-29,,,,,,,/details/50-sandra-road-hillsborough-ca-94010-1407656-o_1259l,,,1.0,0.0,,,,1407656.0,,,SFR,,,,YE14329,400416.0,,1961.0,,,,Not started,0.0,Vacant,For Sale
1408271,Not Available,2019-10-02,4.0,4.0,1.0,,0.0,2450.0,/details/445-mirada-rd-half-moon-bay-ca-94019-1408271-e_13547,0.0,0.45,0.0,1930.0,445 MIRADA RD,Half Moon Bay,San Mateo,1408271.0,Occupied,CA,SFR,94019.0,279.0,1.0,AG4000,398088.0,Live,2000.0,2193032.0,1950000.0,1950000.0,,,,
1409629,2477000,2019-10-16,2.0,3.0,1.0,2477000.0,0.0,1690.0,/details/2644-trousdale-drive-burlingame-ca-94010-1409629-e_13651,0.0,0.42,0.0,1545.0,2644 TROUSDALE DRIVE,Burlingame,San Mateo,1409629.0,Occupied,CA,SFR,94010.0,154.0,1.0,BE16001,388204.0,Live,1958.0,1441277.0,1250000.0,1250000.0,,,,
1425748,1155000,2019-11-13,1.0,3.0,1.0,1155000.0,0.0,1000.0,/details/1303-cobb-street-san-mateo-ca-94401-1425748-e_13859,0.0,0.12,0.0,344.0,1303 COBB STREET,San Mateo,San Mateo,1425748.0,Occupied,CA,SFR,94401.0,142.0,1.0,YZ4000,402341.0,Live,1953.0,925930.0,690000.0,690000.0,,,,
1434307,1539000,2019-12-11,2.5,5.0,1.0,1539000.0,0.0,2654.0,/details/831-brevins-loop-san-jose-ca-95125-1434307-e_14067,0.0,0.08,0.0,315.0,831 BREVINS LOOP,San Jose,Santa Clara,1434307.0,Occupied,CA,SFR,95125.0,276.0,1.0,ZJ1500,402497.0,Live,1999.0,1033928.0,900000.0,900000.0,,,,
1434310,415000,2019-10-16,3.0,3.0,1.0,415000.0,0.0,2027.0,/details/1736-volendam-avenue-modesto-ca-95356-1434310-e_13651,0.0,0.11,0.0,167.0,1736 VOLENDAM AVENUE,Modesto,Stanislaus,1434310.0,Occupied,CA,SFR,95356.0,51.0,1.0,AA1004,377245.0,Live,1991.0,183547.0,145000.0,145000.0,,,,
1474437,398000,2019-10-02,3.0,4.0,1.0,398000.0,0.0,1726.0,/details/834-cole-avenue-turlock-ca-95382-1474437-e_13547,0.0,0.14,0.0,995.0,834 COLE AVENUE,Turlock,Stanislaus,1474437.0,Occupied,CA,SFR,95382.0,72.0,1.0,AC2003,392509.0,Live,1998.0,188643.0,150000.0,150000.0,,,,
1789648,470000,2019-10-23,2.5,4.0,1.0,470000.0,0.0,1664.0,/details/385-calmace-dr-dixon-ca-95620-1789648-e_13703,0.0,0.17,0.0,2.0,385 CALMACE DR,Dixon,Solano,1789648.0,Occupied,CA,SFR,95620.0,17.0,1.0,ZW14507,398204.0,Live,1975.0,325832.0,290000.0,290000.0,,,,
1927922,Not Available,2019-10-02,,,1.0,,0.0,,/details/1565-e-middle-ave-san-martin-ca-95046-1927922-e_13547,0.0,9.74,0.0,279.0,1565 E MIDDLE AVE,San Martin,Santa Clara,1927922.0,Occupied,CA,Mixed Use,95046.0,42.0,1.0,AH4508,398089.0,Live,,934571.0,790000.0,790000.0,,,,
2087329,408000,2019-10-30,2.0,3.0,1.0,408000.0,0.0,1690.0,/details/4516-wessex-ln-salida-ca-95368-2087329-e_13755,0.0,0.16,0.0,14.0,4516 WESSEX LN,Salida,Stanislaus,2087329.0,Occupied,CA,SFR,95368.0,80.0,1.0,TO6502,400539.0,Live,1987.0,131669.0,105000.0,105000.0,,,,
2108475,1131000.0,2019-10-24,1.0,2.0,1.0,1131000.0,0.0,1093.0,/details/1204-stannage-ave-berkeley-ca-94706-2108475-e_13703,0.0,0.08,0.0,2433.0,1204 STANNAGE AVE,Berkeley,Alameda,2108475.0,Occupied,CA,SFR,94706.0,394.0,1.0,TD13500,395297.0,Live,1927.0,365532.0,290000.0,290000.0,,,,
2202249,Not Available,2019-10-02,2.5,4.0,1.0,,0.0,1742.0,/details/2952-trinity-river-court-san-jose-ca-95111-2202249-e_13547,0.0,0.16,0.0,63.0,2952 TRINITY RIVER COURT,San Jose,Santa Clara,2202249.0,Occupied,CA,SFR,95111.0,2.0,1.0,AH4505,398089.0,Live,1975.0,55085.0,45000.0,45000.0,,,,
2430750,789000,2019-10-30,3.0,4.0,1.0,789000.0,0.0,2056.0,/details/821-5th-street-gilroy-ca-95020-2430750-e_13755,0.0,0.17,0.0,161.0,821 5TH STREET,Gilroy,Santa Clara,2430750.0,Occupied,CA,SFR,95020.0,177.0,1.0,BH4502,392518.0,Live,1951.0,417359.0,335000.0,335000.0,,,,
2436179,866000,2019-10-30,2.0,4.0,1.0,866000.0,0.0,2014.0,/details/7170-harvard-place-gilroy-ca-95020-2436179-e_13755,0.0,0.16,0.0,89.0,7170 HARVARD PLACE,Gilroy,Santa Clara,2436179.0,Occupied,CA,SFR,95020.0,64.0,1.0,BH4504,392518.0,Live,1977.0,417885.0,330000.0,330000.0,,,,
2493405,Not Available,2019-09-26,4.0,4.0,1.0,,0.0,2176.0,/details/1387-and-1389-145th-avenue-san-leandro-ca-94578-2493405-e_13495,0.0,0.15,0.0,2973.0,1387 AND 1389 145TH AVENUE,SAN LEANDRO,Alameda,2493405.0,Occupied,CA,Duplex,94578.0,287.0,1.0,AB1504,384407.0,Live,1966.0,110627.0,90000.0,90000.0,,,,
2499464,Not Available,2019-12-19,3.5,4.0,1.0,,0.0,4073.0,/details/8202-regency-dr-pleasanton-ca-94588-2499464-e_14119,0.0,0.13,0.0,1255.0,8202 REGENCY DR,Pleasanton,Alameda,2499464.0,Occupied,CA,SFR,94588.0,65.0,1.0,AA1000,399488.0,Live,1999.0,776345.0,660000.0,660000.0,,,,
2571789,Not Available,2019-11-21,6.5,5.0,1.0,,0.0,9511.0,/details/3795-arbutus-court-hayward-ca-94542-2571789-e_13911,0.0,4.0,0.0,461.0,3795 ARBUTUS COURT,Hayward,Alameda,2571789.0,Occupied,CA,SFR,94542.0,84.0,1.0,TM3501,398408.0,Live,2005.0,2229744.0,1100000.0,1100000.0,,,,
2608580,840000,2019-10-16,1.0,2.0,1.0,840000.0,0.0,880.0,/details/124-randolph-ave-south-san-francisco-ca-94080-2608580-e_13651,0.0,0.09,0.0,3430.0,124 RANDOLPH AVE,South San Francisco,San Mateo,2608580.0,Occupied,CA,SFR,94080.0,428.0,1.0,BE16000,388204.0,Live,1955.0,101583.0,80000.0,80000.0,,,,
2644168,1271000,2019-09-26,2.0,3.0,1.0,1271000.0,0.0,1411.0,/details/1059-euclid-avenue-berkeley-ca-94708-2644168-e_13495,0.0,0.08,0.0,1052.0,1059 EUCLID AVENUE,Berkeley,Alameda,2644168.0,Occupied,CA,SFR,94708.0,141.0,1.0,AB1509,384407.0,Live,1927.0,68358.0,55000.0,55000.0,,,,
2654221,1253000,2019-10-30,2.0,3.0,1.0,1253000.0,0.0,1108.0,/details/1133-prescott-avenue-sunnyvale-ca-94089-2654221-e_13755,0.0,0.14,0.0,60.0,1133 PRESCOTT AVENUE,Sunnyvale,Santa Clara,2654221.0,Occupied,CA,SFR,94089.0,121.0,1.0,BH4506,392518.0,Live,1958.0,824275.0,700000.0,700000.0,,,,
2670200,619000,2019-10-10,1.0,2.0,1.0,619000.0,0.0,1008.0,/details/2380-109th-avenue-oakland-ca-94603-2670200-e_13599,0.0,0.09,0.0,999.0,2380 109TH AVENUE,Oakland,Alameda,2670200.0,Occupied,CA,SFR,94603.0,274.0,1.0,ZV1502,385373.0,Live,1927.0,121370.0,95000.0,95000.0,,,,
2675037,606000,2019-10-23,3.0,5.0,1.0,606000.0,0.0,2556.0,/details/2949-shoreline-circle-fairfield-ca-94533-2675037-e_13703,0.0,0.11,0.0,334.0,2949 SHORELINE CIRCLE,Fairfield,Solano,2675037.0,Occupied,CA,SFR,94533.0,115.0,1.0,ZW14500,398204.0,Live,2002.0,256218.0,205000.0,205000.0,,,,
2675939,567000,2019-09-26,1.0,2.0,1.0,567000.0,0.0,914.0,/details/10449-longfellow-avenue-oakland-ca-94603-2675939-e_13495,0.0,0.12,0.0,1423.0,10449 LONGFELLOW AVENUE,Oakland,Alameda,2675939.0,Occupied,CA,SFR,94603.0,213.0,1.0,AB1500,384407.0,Live,1936.0,151110.0,120000.0,120000.0,,,,
2676408,405000,2019-10-16,2.0,4.0,1.0,405000.0,0.0,1709.0,/details/4512-old-mill-ct-salida-ca-95368-2676408-e_13651,0.0,0.15,0.0,824.0,4512 OLD MILL CT,Salida,Stanislaus,2676408.0,Occupied,CA,SFR,95368.0,28.0,1.0,AA1000,377245.0,Live,1999.0,304434.0,250000.0,250000.0,,,,
2676759,697000,2019-09-25,2.0,4.0,1.0,697000.0,0.0,2352.0,/details/3801-clay-bank-road-fairfield-ca-94533-2676759-e_13495,0.0,0.24,0.0,892.0,3801 CLAY BANK ROAD,Fairfield,Solano,2676759.0,Occupied,CA,SFR,94533.0,83.0,1.0,ZX20503,383724.0,Live,2010.0,373026.0,300000.0,300000.0,,,,
2677113,927000,2019-10-02,1.5,3.0,1.0,927000.0,0.0,1350.0,/details/73-teresa-street-daly-city-ca-94014-2677113-e_13547,0.0,0.05,0.0,656.0,73 TERESA STREET,Daly City,San Mateo,2677113.0,,CA,SFR,94014.0,83.0,1.0,AG4004,398088.0,Live,1955.0,179396.0,145000.0,145000.0,,,,
2680863,434000,2019-10-23,2.0,3.0,1.0,434000.0,0.0,1144.0,/details/158-n-west-st-vacaville-ca-95688-2680863-e_13703,0.0,0.12,0.0,325.0,158 N WEST ST,Vacaville,Solano,2680863.0,Occupied,CA,SFR,95688.0,67.0,1.0,ZW14501,398204.0,Live,1961.0,228308.0,185000.0,185000.0,,,,
2686529,793000,2019-10-16,2.0,3.0,1.0,793000.0,0.0,1858.0,/details/15280-venetian-way-morgan-hill-ca-95037-2686529-e_13651,0.0,0.01,0.0,277.0,15280 VENETIAN WAY,Morgan Hill,Santa Clara,2686529.0,Occupied,CA,Condo,95037.0,63.0,1.0,BG17003,393153.0,Live,1980.0,621376.0,500000.0,500000.0,,,,
2686852,Not Available,2019-12-04,2.0,,1.0,,0.0,2138.0,/details/2410-harness-pope-valley-ca-94567-2686852-e_14015,0.0,,0.0,0.0,2410 HARNESS,POPE VALLEY,Napa,2686852.0,Occupied,CA,SFR,94567.0,24.0,1.0,ZJ18500,405062.0,Live,1993.0,432117.0,295000.0,295000.0,,,,
2689164,Not Available,2019-09-11,3.0,3.0,1.0,,0.0,1360.0,/details/132-albatross-court-15-san-francisco-ca-94124-2689164-e_13391,0.0,0.01,0.0,4012.0,132 ALBATROSS COURT #15,San Francisco,San Francisco,2689164.0,Occupied,CA,Condo,94124.0,345.0,1.0,ZM20001,384396.0,Live,1981.0,47789.0,32500.0,32500.0,,,,
2690883,Not Available,2019-10-16,3.0,5.0,1.0,,0.0,3230.0,/details/3008-okeefe-court-aka-3008-o-keefe-ct-modesto-ca-95355-2690883-e_13651,0.0,,0.0,91.0,3008 O'KEEFE COURT AKA 3008 O KEEFE CT,MODESTO,Stanislaus,2690883.0,Occupied,CA,SFR,95355.0,59.0,1.0,AA1005,377245.0,Live,2002.0,276341.0,220000.0,220000.0,,,,
2695422,481000,2019-10-23,2.0,4.0,1.0,481000.0,0.0,1782.0,/details/707-daniels-avenue-vallejo-ca-94590-2695422-e_13703,0.0,0.01,0.0,81.0,707 DANIELS AVENUE,Vallejo,Solano,2695422.0,Occupied,CA,Condo,94590.0,62.0,1.0,ZW14504,398204.0,Live,2003.0,414344.0,220000.0,220000.0,,,,
2700099,511000,2019-10-23,2.0,2.0,1.0,511000.0,0.0,1513.0,/details/1138-waltz-court-vallejo-ca-94591-2700099-e_13703,0.0,0.01,0.0,182.0,1138 WALTZ COURT,Vallejo,Solano,2700099.0,Occupied,CA,Condo,94591.0,56.0,1.0,ZW14502,398204.0,Live,2007.0,329356.0,265000.0,265000.0,,,,
2702761,725000,2019-09-23,,,,,,,/details/2075-quesada-ave-san-francisco-ca-94124-2702761-o_1258l,,,1.0,0.0,,,,2702761.0,,,SFR-Attached,,,,AI78329,398738.0,,1907.0,,,,Not started,0.0,Occupied,For Sale
2702801,1122000,2019-09-18,2.0,4.0,1.0,1122000.0,0.0,2008.0,/details/5893-embee-drive-san-jose-ca-95123-2702801-e_13443,0.0,0.16,0.0,1301.0,5893 EMBEE DRIVE,San Jose,Santa Clara,2702801.0,Occupied,CA,SFR,95123.0,153.0,1.0,ZX25506,389264.0,Live,1967.0,498654.0,400000.0,400000.0,,,,
2705831,996000,2019-09-18,1.0,2.0,1.0,996000.0,0.0,1040.0,/details/40-acton-st-daly-city-ca-94014-2705831-e_13443,0.0,0.07,0.0,1026.0,40 ACTON ST,Daly City,San Mateo,2705831.0,Occupied,CA,SFR,94014.0,101.0,1.0,AG2502,385097.0,Live,1927.0,785561.0,570000.0,570000.0,,,,
2708299,946000,2019-10-24,2.0,3.0,1.0,946000.0,0.0,1314.0,/details/5435-jonathan-dr-newark-ca-94560-2708299-e_13703,0.0,0.14,0.0,119.0,5435 JONATHAN DR,Newark,Alameda,2708299.0,Occupied,CA,SFR,94560.0,96.0,1.0,TD13506,395297.0,Live,1959.0,588299.0,500000.0,500000.0,,,,
2712584,595000,2019-11-21,1.0,3.0,1.0,595000.0,0.0,1440.0,/details/27360-marigold-court-hayward-ca-94545-2712584-e_13911,0.0,0.03,0.0,170.0,27360 MARIGOLD COURT,Hayward,Alameda,2712584.0,Occupied,CA,Townhouse,94545.0,60.0,1.0,TM3500,398408.0,Live,1971.0,422452.0,360000.0,360000.0,,,,
2715220,508000,2019-10-16,3.0,5.0,1.0,508000.0,0.0,3262.0,/details/1327-grand-oak-way-oakdale-ca-95361-2715220-e_13651,0.0,0.14,0.0,109.0,1327 GRAND OAK WAY,Oakdale,Stanislaus,2715220.0,Occupied,CA,SFR,95361.0,26.0,1.0,AA1002,377245.0,Live,2004.0,386888.0,290000.0,290000.0,,,,
2717961,746000,2019-10-24,1.0,2.0,1.0,746000.0,0.0,1205.0,/details/70-yosemite-avenue-308-oakland-ca-94611-2717961-e_13703,0.0,0.01,0.0,220.0,70 YOSEMITE AVENUE #308,Oakland,Alameda,2717961.0,Occupied,CA,Condo,94611.0,117.0,1.0,TD13504,395297.0,Live,1982.0,320863.0,255000.0,255000.0,,,,
2718218,290000,2019-10-21,2.0,4.0,1.0,290000.0,0.0,1773.0,/details/295-san-joaquin-drive-red-bluff-ca-96080-2718218-e_13703,0.0,0.24,0.0,7.0,295 SAN JOAQUIN DRIVE,Red Bluff,Tehama,2718218.0,Occupied,CA,SFR,96080.0,63.0,1.0,AB1502,403239.0,Live,1959.0,68054.0,55000.0,55000.0,,,,
2719825,1724000,2019-10-17,3.0,3.0,1.0,1724000.0,0.0,3745.0,/details/254-pilot-reach-the-sea-ranch-ca-95497-2719825-e_13651,0.0,0.55,0.0,8.0,254 PILOT REACH,The Sea Ranch,Sonoma,2719825.0,Occupied,CA,SFR,95497.0,118.0,1.0,ZW25000,404812.0,Live,2003.0,208641.0,165000.0,165000.0,,,,
2719856,437000,2019-12-04,2.0,3.0,1.0,437000.0,0.0,1300.0,/details/2006-robin-drive-fairfield-ca-94533-2719856-e_14015,0.0,0.14,0.0,0.0,2006 ROBIN DRIVE,Fairfield,Solano,2719856.0,Occupied,CA,SFR,94533.0,35.0,1.0,ZK19000,411051.0,Live,1964.0,363808.0,290000.0,290000.0,,,,
2719859,391000,2019-10-03,2.0,3.0,1.0,391000.0,0.0,1040.0,/details/298-shadywood-avenue-lathrop-ca-95330-2719859-e_13547,0.0,0.12,0.0,60.0,298 SHADYWOOD AVENUE,Lathrop,San Joaquin,2719859.0,Occupied,CA,SFR,95330.0,56.0,1.0,ZV24515,385706.0,Live,1998.0,229738.0,185000.0,185000.0,Unknown,0.0,,Active - Scheduled for Auction
2719864,451000,2019-11-06,2.0,3.0,1.0,451000.0,0.0,1480.0,/details/605-seagull-drive-suisun-city-ca-94585-2719864-e_13807,0.0,0.15,0.0,155.0,605 SEAGULL DRIVE,Suisun City,Solano,2719864.0,Occupied,CA,SFR,94585.0,58.0,1.0,CZ5000,398590.0,Live,1977.0,226115.0,180000.0,180000.0,,,,
2721093,347000,2019-11-25,2.0,3.0,1.0,347000.0,0.0,1375.0,/details/1445-july-dr-modesto-ca-95358-2721093-e_13963,0.0,0.14,0.0,196.0,1445 JULY DR,Modesto,Stanislaus,2721093.0,Occupied,CA,SFR,95358.0,9.0,1.0,AA1000,400022.0,Live,1986.0,191721.0,155000.0,155000.0,,,,
2728674,1109000,2019-09-19,1.0,1.0,1.0,1109000.0,0.0,1032.0,/details/1636-west-sexton-road-sebastopol-ca-95472-2728674-e_13443,0.0,9.96,0.0,1361.0,1636 WEST SEXTON ROAD,Sebastopol,Sonoma,2728674.0,Occupied,CA,SFR,95472.0,44.0,1.0,ZY26000,390402.0,Live,1945.0,735925.0,630000.0,630000.0,,,,
2729308,520000,2019-10-23,2.0,4.0,1.0,520000.0,0.0,1822.0,/details/130-spinnaker-court-vacaville-ca-95687-2729308-e_13703,0.0,0.24,0.0,32.0,130 SPINNAKER COURT,Vacaville,Solano,2729308.0,Occupied,CA,SFR,95687.0,67.0,1.0,ZW14506,398204.0,Live,1988.0,146675.0,115000.0,115000.0,,,,
2731531,Not Available,2019-11-06,,3.0,1.0,,0.0,1524.0,/details/2274-and-2276-loma-heights-road-napa-ca-94558-2731531-e_13807,0.0,1.02,0.0,584.0,2274 AND 2276 LOMA HEIGHTS ROAD,NAPA,Napa,2731531.0,Occupied,CA,,94558.0,39.0,1.0,TT6000,400830.0,Live,1999.0,1125017.0,790000.0,790000.0,,,,
2731715,1322000,2019-10-21,,4.0,1.0,1322000.0,0.0,2023.0,/details/3305-hudson-crt-pleasanton-ca-94588-2731715-e_13703a,0.0,0.17,0.0,827.0,3305 HUDSON CRT,Pleasanton,Alameda,2731715.0,Occupied,CA,SFR,94588.0,55.0,1.0,AA1000,398444.0,Live,1987.0,890581.0,,,,,,
2732346,404000,2019-12-12,1.0,3.0,1.0,404000.0,0.0,829.0,/details/327-w-whittier-ave-tracy-ca-95376-2732346-e_14067,0.0,0.22,0.0,209.0,327 W WHITTIER AVE,Tracy,San Joaquin,2732346.0,Occupied,CA,SFR,95376.0,19.0,1.0,AA1000,393174.0,Live,1948.0,298765.0,245000.0,245000.0,,,,
2732757,555000,2019-09-25,3.0,3.0,1.0,555000.0,0.0,2169.0,/details/1290-cornell-drive-dixon-ca-95620-2732757-e_13495,0.0,0.07,0.0,82.0,1290 CORNELL DRIVE,Dixon,Solano,2732757.0,Occupied,CA,SFR,95620.0,13.0,1.0,ZX20512,383724.0,Live,2015.0,408324.0,310000.0,310000.0,,,,
2734901,1031000,2019-10-02,2.0,3.0,1.0,1031000.0,0.0,1160.0,/details/30-rockridge-avenue-daly-city-ca-94015-2734901-e_13547,0.0,0.08,0.0,389.0,30 ROCKRIDGE AVENUE,Daly City,San Mateo,2734901.0,Occupied,CA,SFR,94015.0,222.0,1.0,AG4006,398088.0,Live,1959.0,205037.0,165000.0,165000.0,,,,
2735027,1521000,2019-10-02,2.0,3.0,1.0,1521000.0,0.0,1180.0,/details/2121-jefferson-ave-redwood-city-ca-94061-2735027-e_13547,0.0,0.15,0.0,2086.0,2121 JEFFERSON AVE,Redwood City,San Mateo,2735027.0,Occupied,CA,SFR,94062.0,508.0,1.0,AG4002,398088.0,Live,1931.0,58294.0,45000.0,45000.0,,,,
2736445,381000,2019-10-03,2.0,4.0,1.0,381000.0,0.0,1752.0,/details/9544-enchantment-lane-stockton-ca-95209-2736445-e_13547,0.0,0.15,0.0,36.0,9544 ENCHANTMENT LANE,Stockton,San Joaquin,2736445.0,Occupied,CA,SFR,95209.0,21.0,1.0,ZV24516,385706.0,Live,1980.0,319820.0,275000.0,275000.0,,,,
2740513,299000,2019-11-14,1.0,3.0,1.0,299000.0,0.0,1505.0,/details/2410-east-poplar-street-stockton-ca-95205-2740513-e_13859,0.0,0.26,0.0,34.0,2410 EAST POPLAR STREET,Stockton,San Joaquin,2740513.0,Occupied,CA,SFR,95205.0,22.0,1.0,AA1002,392521.0,Live,1940.0,245627.0,180000.0,180000.0,,,,
2746185,233000,2019-10-09,1.5,2.0,1.0,233000.0,0.0,966.0,/details/1910-aletha-ln-4-vacaville-ca-95687-2746185-e_13599,0.0,0.01,0.0,142.0,1910 ALETHA LN #4,Vacaville,Solano,2746185.0,Occupied,CA,Condo,95687.0,41.0,1.0,AA1003,384416.0,Live,1981.0,,120000.0,120000.0,,,,
2748860,498000,2019-10-09,2.0,3.0,1.0,498000.0,0.0,1305.0,/details/4913-ridgecrest-court-fairfield-ca-94534-2748860-e_13599,0.0,0.14,0.0,44.0,4913 RIDGECREST COURT,Fairfield,Solano,2748860.0,Occupied,CA,SFR,94534.0,31.0,1.0,AA1009,384416.0,Live,1988.0,384106.0,310000.0,310000.0,,,,
2748972,544000,2019-11-20,2.5,4.0,1.0,544000.0,0.0,2194.0,/details/422-blakemore-ct-fairfield-ca-94533-2748972-e_13911,0.0,0.14,0.0,117.0,422 BLAKEMORE CT,Fairfield,Solano,2748972.0,Occupied,CA,SFR,94533.0,32.0,1.0,AB1500,398275.0,Live,1975.0,283659.0,255000.0,255000.0,,,,
2752133,497000,2019-10-09,2.0,4.0,1.0,497000.0,0.0,1618.0,/details/1350-fairbanks-ct-dixon-ca-95620-2752133-e_13599,0.0,0.22,0.0,0.0,1350 FAIRBANKS CT,Dixon,Solano,2752133.0,Occupied,CA,SFR,95620.0,41.0,1.0,AA1013,384416.0,Live,1989.0,,250000.0,250000.0,,,,
2752502,497000,2019-09-19,2.0,4.0,1.0,497000.0,0.0,1630.0,/details/2521-creekside-drive-lodi-ca-95242-2752502-e_13443,0.0,0.14,0.0,432.0,2521 CREEKSIDE DRIVE,Lodi,San Joaquin,2752502.0,Occupied,CA,SFR,95242.0,28.0,1.0,ZW25019,389263.0,Live,2001.0,,290000.0,290000.0,,,,
2752651,540000,2019-11-08,3.0,4.0,1.0,540000.0,0.0,1815.0,/details/600-ferguson-ct-dixon-ca-95620-2752651-e_13807a,0.0,0.18,0.0,443.0,600 FERGUSON CT,Dixon,Solano,2752651.0,Occupied,CA,SFR,95620.0,32.0,1.0,AA1000,395630.0,Live,1999.0,,,,,,,
